timestamp,ticker,close,action,quantity,position_after,cash_after,note
2025-09-25 18:53:48,NVDA,177.69000244140625,NONE,0,300.0,15804.997253417969,no-trade snapshot
2025-09-25 18:53:48,MSFT,507.0299987792969,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-09-25 18:53:48,AAPL,256.8699951171875,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-09-25 18:53:48,JPM,313.45001220703125,NONE,0,100.0,15804.997253417969,no-trade snapshot
2025-09-25 18:53:48,UNH,345.55999755859375,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-09-25 18:53:49,NVDA,177.69000244140625,NONE,0,300.0,15804.997253417969,insufficient-cash snapshot
2025-09-25 18:53:49,MSFT,507.0299987792969,NONE,0,0.0,15804.997253417969,insufficient-cash snapshot
2025-09-25 18:53:49,AAPL,256.8699951171875,NONE,0,0.0,15804.997253417969,insufficient-cash snapshot
2025-09-25 18:53:49,JPM,313.45001220703125,NONE,0,100.0,15804.997253417969,insufficient-cash snapshot
2025-09-25 18:53:49,UNH,345.55999755859375,NONE,0,0.0,15804.997253417969,insufficient-cash snapshot
2025-09-25 18:53:52,NVDA,177.69000244140625,NONE,0,300.0,15804.997253417969,no-trade snapshot
2025-09-25 18:53:52,MSFT,507.0299987792969,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-09-25 18:53:52,AAPL,256.8699951171875,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-09-25 18:53:52,JPM,313.45001220703125,NONE,0,100.0,15804.997253417969,no-trade snapshot
2025-09-25 18:53:52,UNH,345.55999755859375,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-09-26 00:00:00,NVDA,178.19000244140625,NONE,0,,,auto backfill on start
2025-09-29 00:00:00,NVDA,181.8500061035156,NONE,0,,,auto backfill on start
2025-09-30 00:00:00,NVDA,186.5800018310547,NONE,0,,,auto backfill on start
2025-10-01 00:00:00,NVDA,187.2400054931641,NONE,0,,,auto backfill on start
2025-10-02 00:00:00,NVDA,189.06509399414065,NONE,0,,,auto backfill on start
2025-09-26 00:00:00,MSFT,511.4599914550781,NONE,0,,,auto backfill on start
2025-09-29 00:00:00,MSFT,514.5999755859375,NONE,0,,,auto backfill on start
2025-09-30 00:00:00,MSFT,517.9500122070312,NONE,0,,,auto backfill on start
2025-10-01 00:00:00,MSFT,519.7100219726562,NONE,0,,,auto backfill on start
2025-10-02 00:00:00,MSFT,515.8400268554688,NONE,0,,,auto backfill on start
2025-09-26 00:00:00,AAPL,255.4600067138672,NONE,0,,,auto backfill on start
2025-09-29 00:00:00,AAPL,254.42999267578125,NONE,0,,,auto backfill on start
2025-09-30 00:00:00,AAPL,254.6300048828125,NONE,0,,,auto backfill on start
2025-10-01 00:00:00,AAPL,255.4499969482422,NONE,0,,,auto backfill on start
2025-10-02 00:00:00,AAPL,257.4150085449219,NONE,0,,,auto backfill on start
2025-09-26 00:00:00,JPM,316.05999755859375,NONE,0,,,auto backfill on start
2025-09-29 00:00:00,JPM,315.69000244140625,NONE,0,,,auto backfill on start
2025-09-30 00:00:00,JPM,315.42999267578125,NONE,0,,,auto backfill on start
2025-10-01 00:00:00,JPM,310.7099914550781,NONE,0,,,auto backfill on start
2025-10-02 00:00:00,JPM,307.25799560546875,NONE,0,,,auto backfill on start
2025-09-26 00:00:00,UNH,344.0799865722656,NONE,0,,,auto backfill on start
2025-09-29 00:00:00,UNH,345.17999267578125,NONE,0,,,auto backfill on start
2025-09-30 00:00:00,UNH,345.29998779296875,NONE,0,,,auto backfill on start
2025-10-01 00:00:00,UNH,348.29998779296875,NONE,0,,,auto backfill on start
2025-10-02 00:00:00,UNH,352.9700012207031,NONE,0,,,auto backfill on start
2025-10-02 13:15:51,NVDA,189.07009887695312,NONE,0,300.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:51,MSFT,515.6046752929688,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:51,AAPL,257.739990234375,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:51,JPM,307.2099914550781,NONE,0,100.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:51,UNH,352.5,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:53,NVDA,189.0699005126953,NONE,0,300.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:53,MSFT,515.6046752929688,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:53,AAPL,257.70001220703125,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:53,JPM,307.2099914550781,NONE,0,100.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:53,UNH,352.32000732421875,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:56,NVDA,189.060302734375,NONE,0,300.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:56,MSFT,515.6046752929688,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:56,AAPL,257.70001220703125,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:56,JPM,307.2099914550781,NONE,0,100.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:56,UNH,352.31500244140625,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:58,NVDA,189.07009887695312,NONE,0,300.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:58,MSFT,515.6046752929688,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:58,AAPL,257.739990234375,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:58,JPM,307.2099914550781,NONE,0,100.0,15804.997253417969,no-trade snapshot
2025-10-02 13:15:58,UNH,352.5,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:00,NVDA,189.0699005126953,NONE,0,300.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:00,MSFT,515.635009765625,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:00,AAPL,257.72198486328125,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:00,JPM,307.1600036621094,NONE,0,100.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:00,UNH,352.31500244140625,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:03,NVDA,189.05999755859375,NONE,0,300.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:03,MSFT,515.6400146484375,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:03,AAPL,257.7099914550781,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:03,JPM,307.19500732421875,NONE,0,100.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:03,UNH,352.3800048828125,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:04,NVDA,189.05999755859375,NONE,0,300.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:04,MSFT,515.6400146484375,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:04,AAPL,257.7099914550781,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:04,JPM,307.19500732421875,NONE,0,100.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:04,UNH,352.3800048828125,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:06,NVDA,189.05999755859375,NONE,0,300.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:06,MSFT,515.677490234375,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:06,AAPL,257.69500732421875,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:06,JPM,307.19500732421875,NONE,0,100.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:06,UNH,352.3800048828125,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:07,NVDA,189.05999755859375,NONE,0,300.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:07,MSFT,515.6400146484375,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:07,AAPL,257.7099914550781,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:07,JPM,307.19500732421875,NONE,0,100.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:07,UNH,352.3800048828125,NONE,0,0.0,15804.997253417969,no-trade snapshot
2025-10-02 13:16:14,NVDA,189.09429931640625,NONE,0,300.0,15804.997253417969,dashboard snapshot
2025-10-02 13:16:14,MSFT,515.5800170898438,NONE,0,0.0,15804.997253417969,dashboard snapshot
2025-10-02 13:16:14,AAPL,257.68011474609375,NONE,0,0.0,15804.997253417969,dashboard snapshot
2025-10-02 13:16:14,JPM,307.2200012207031,NONE,0,100.0,15804.997253417969,dashboard snapshot
2025-10-02 13:16:14,UNH,352.32501220703125,NONE,0,0.0,15804.997253417969,dashboard snapshot
2025-10-02 13:16:30,NVDA,189.06500244140625,NONE,0,300.0,15804.997253417969,insufficient-cash snapshot
2025-10-02 13:16:30,MSFT,515.5800170898438,NONE,0,0.0,15804.997253417969,insufficient-cash snapshot
2025-10-02 13:16:30,AAPL,257.7200012207031,NONE,0,0.0,15804.997253417969,insufficient-cash snapshot
2025-10-02 13:16:30,JPM,307.29998779296875,NONE,0,100.0,15804.997253417969,insufficient-cash snapshot
2025-10-02 13:16:30,UNH,352.25,NONE,0,0.0,15804.997253417969,insufficient-cash snapshot
2025-10-02 13:28:20,NVDA,189.1649932861328,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:20,MSFT,516.0750122070312,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:20,AAPL,257.4977111816406,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:20,JPM,307.07000732421875,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:20,UNH,352.7720031738281,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:22,NVDA,189.1649932861328,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:22,MSFT,516.0750122070312,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:22,AAPL,257.4800109863281,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:22,JPM,307.07000732421875,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:22,UNH,352.7720031738281,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:23,NVDA,189.1674041748047,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:23,MSFT,516.0750122070312,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:23,AAPL,257.4800109863281,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:23,JPM,307.07000732421875,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:23,UNH,352.7720031738281,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:28:25,NVDA,189.16000366210935,NONE,0,100.0,55335.130310058594,auto-sim trade
2025-10-02 13:28:25,MSFT,516.0449829101562,NONE,0,0.0,55335.130310058594,auto-sim trade
2025-10-02 13:28:25,AAPL,257.4812927246094,BUY,100,100.0,55335.130310058594,auto-sim trade
2025-10-02 13:28:25,JPM,307.07000732421875,NONE,0,0.0,55335.130310058594,auto-sim trade
2025-10-02 13:28:25,UNH,352.8349914550781,NONE,0,0.0,55335.130310058594,auto-sim trade
2025-10-02 13:28:26,NVDA,189.16000366210935,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:26,MSFT,516.0449829101562,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:26,AAPL,257.4812927246094,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:26,JPM,307.07000732421875,NONE,0,0.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:26,UNH,352.8349914550781,NONE,0,0.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:27,NVDA,189.1499938964844,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:27,MSFT,516.0449829101562,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:27,AAPL,257.4700012207031,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:27,JPM,307.1700134277344,NONE,0,0.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:27,UNH,352.864990234375,NONE,0,0.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:28,NVDA,189.1674041748047,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:28,MSFT,516.0750122070312,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:28,AAPL,257.4800109863281,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:28,JPM,307.07000732421875,NONE,0,0.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:28,UNH,352.7720031738281,NONE,0,0.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:29,NVDA,189.15499877929688,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:29,MSFT,516.0800170898438,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:29,AAPL,257.4599914550781,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:29,JPM,307.1700134277344,NONE,0,0.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:29,UNH,352.864990234375,NONE,0,0.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:30,NVDA,189.15899658203125,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:30,MSFT,516.0449829101562,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:30,AAPL,257.4812927246094,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:30,JPM,307.1700134277344,NONE,0,0.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:30,UNH,352.864990234375,NONE,0,0.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:33,NVDA,189.15899658203125,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:33,MSFT,516.0449829101562,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:33,AAPL,257.4812927246094,NONE,0,100.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:33,JPM,307.1700134277344,NONE,0,0.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:28:33,UNH,352.864990234375,NONE,0,0.0,3727.6290893554688,no-trade snapshot
2025-10-02 13:30:52,NVDA,188.97999572753903,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:30:52,MSFT,515.7899780273438,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:30:52,AAPL,257.3500061035156,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:30:52,JPM,306.70001220703125,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:30:52,UNH,352.57501220703125,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:30:59,NVDA,188.97999572753903,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:30:59,MSFT,515.7899780273438,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:30:59,AAPL,257.3500061035156,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:30:59,JPM,306.70001220703125,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:30:59,UNH,352.57501220703125,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:00,NVDA,189.01010131835935,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:00,MSFT,515.77001953125,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:00,AAPL,257.3550109863281,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:00,JPM,306.69000244140625,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:00,UNH,352.5899963378906,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:01,NVDA,189.01010131835935,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:01,MSFT,515.77001953125,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:01,AAPL,257.3550109863281,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:01,JPM,306.69000244140625,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:01,UNH,352.5899963378906,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:02,NVDA,189.01010131835935,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:02,MSFT,515.77001953125,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:02,AAPL,257.3550109863281,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:02,JPM,306.69000244140625,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:02,UNH,352.5899963378906,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:09,NVDA,189.06019592285156,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:09,MSFT,515.8250122070312,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:09,AAPL,257.3500061035156,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:09,JPM,306.57000732421875,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:09,UNH,352.3800964355469,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:10,NVDA,189.05349731445312,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:10,MSFT,515.8250122070312,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:10,AAPL,257.3399963378906,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:10,JPM,306.57000732421875,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:10,UNH,352.3800964355469,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:11,NVDA,189.0,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:11,MSFT,515.77001953125,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:11,AAPL,257.3450012207031,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:11,JPM,306.57000732421875,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:11,UNH,352.3800964355469,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:12,NVDA,189.05239868164065,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:12,MSFT,515.8300170898438,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:12,AAPL,257.3399963378906,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:12,JPM,306.57000732421875,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:12,UNH,352.3800964355469,NONE,0,0.0,100000.0,no-trade snapshot
2025-10-02 13:31:37,NVDA,189.13999938964844,BUY,100,100.0,81086.00006103516,auto-sim trade
2025-10-02 13:31:37,MSFT,515.9400024414062,NONE,0,0.0,81086.00006103516,auto-sim trade
2025-10-02 13:31:37,AAPL,257.364990234375,NONE,0,0.0,81086.00006103516,auto-sim trade
2025-10-02 13:31:37,JPM,306.5899963378906,NONE,0,0.0,81086.00006103516,auto-sim trade
2025-10-02 13:31:37,UNH,352.54998779296875,NONE,0,0.0,81086.00006103516,auto-sim trade
2025-10-02 13:31:42,NVDA,189.0800018310547,NONE,0,100.0,29504.49981689453,auto-sim trade
2025-10-02 13:31:42,MSFT,515.8150024414062,BUY,100,100.0,29504.49981689453,auto-sim trade
2025-10-02 13:31:42,AAPL,257.385009765625,NONE,0,0.0,29504.49981689453,auto-sim trade
2025-10-02 13:31:42,JPM,306.6700134277344,NONE,0,0.0,29504.49981689453,auto-sim trade
2025-10-02 13:31:42,UNH,352.54998779296875,NONE,0,0.0,29504.49981689453,auto-sim trade
2025-10-02 13:31:44,NVDA,189.13009643554688,NONE,0,100.0,29504.49981689453,no-trade snapshot
2025-10-02 13:31:44,MSFT,515.9400024414062,NONE,0,100.0,29504.49981689453,no-trade snapshot
2025-10-02 13:31:44,AAPL,257.364990234375,NONE,0,0.0,29504.49981689453,no-trade snapshot
2025-10-02 13:31:44,JPM,306.5899963378906,NONE,0,0.0,29504.49981689453,no-trade snapshot
2025-10-02 13:31:44,UNH,352.54998779296875,NONE,0,0.0,29504.49981689453,no-trade snapshot
2025-10-02 13:31:45,NVDA,189.13009643554688,NONE,0,100.0,29504.49981689453,insufficient-cash snapshot
2025-10-02 13:31:45,MSFT,515.8150024414062,NONE,0,100.0,29504.49981689453,insufficient-cash snapshot
2025-10-02 13:31:45,AAPL,257.364990234375,NONE,0,0.0,29504.49981689453,insufficient-cash snapshot
2025-10-02 13:31:45,JPM,306.5899963378906,NONE,0,0.0,29504.49981689453,insufficient-cash snapshot
2025-10-02 13:31:45,UNH,352.54998779296875,NONE,0,0.0,29504.49981689453,insufficient-cash snapshot
2025-10-02 13:31:47,NVDA,189.0930023193359,NONE,0,100.0,29504.49981689453,insufficient-cash snapshot
2025-10-02 13:31:47,MSFT,515.8150024414062,NONE,0,100.0,29504.49981689453,insufficient-cash snapshot
2025-10-02 13:31:47,AAPL,257.4085998535156,NONE,0,0.0,29504.49981689453,insufficient-cash snapshot
2025-10-02 13:31:47,JPM,306.6700134277344,NONE,0,0.0,29504.49981689453,insufficient-cash snapshot
2025-10-02 13:31:47,UNH,352.54998779296875,NONE,0,0.0,29504.49981689453,insufficient-cash snapshot
2025-10-02 13:31:49,NVDA,189.08999633789065,NONE,0,100.0,3761.5005493164062,auto-sim trade
2025-10-02 13:31:49,MSFT,515.8150024414062,NONE,0,100.0,3761.5005493164062,auto-sim trade
2025-10-02 13:31:49,AAPL,257.42999267578125,BUY,100,100.0,3761.5005493164062,auto-sim trade
2025-10-02 13:31:49,JPM,306.6700134277344,NONE,0,0.0,3761.5005493164062,auto-sim trade
2025-10-02 13:31:49,UNH,352.54998779296875,NONE,0,0.0,3761.5005493164062,auto-sim trade
2025-10-02 13:31:50,NVDA,189.09939575195312,NONE,0,100.0,3761.5005493164062,insufficient-cash snapshot
2025-10-02 13:31:50,MSFT,515.8150024414062,NONE,0,100.0,3761.5005493164062,insufficient-cash snapshot
2025-10-02 13:31:50,AAPL,257.42999267578125,NONE,0,100.0,3761.5005493164062,insufficient-cash snapshot
2025-10-02 13:31:50,JPM,306.6700134277344,NONE,0,0.0,3761.5005493164062,insufficient-cash snapshot
2025-10-02 13:31:50,UNH,352.79681396484375,NONE,0,0.0,3761.5005493164062,insufficient-cash snapshot
2025-10-02 13:31:52,NVDA,189.1150054931641,NONE,0,100.0,3761.5005493164062,no-trade snapshot
2025-10-02 13:31:52,MSFT,515.8150024414062,NONE,0,100.0,3761.5005493164062,no-trade snapshot
2025-10-02 13:31:52,AAPL,257.42999267578125,NONE,0,100.0,3761.5005493164062,no-trade snapshot
2025-10-02 13:31:52,JPM,306.6700134277344,NONE,0,0.0,3761.5005493164062,no-trade snapshot
2025-10-02 13:31:52,UNH,352.54998779296875,NONE,0,0.0,3761.5005493164062,no-trade snapshot
2025-10-02 13:31:55,NVDA,189.1199951171875,NONE,0,100.0,3761.5005493164062,insufficient-cash snapshot
2025-10-02 13:31:55,MSFT,515.7999877929688,NONE,0,100.0,3761.5005493164062,insufficient-cash snapshot
2025-10-02 13:31:55,AAPL,257.4100036621094,NONE,0,100.0,3761.5005493164062,insufficient-cash snapshot
2025-10-02 13:31:55,JPM,306.7264099121094,NONE,0,0.0,3761.5005493164062,insufficient-cash snapshot
2025-10-02 13:31:55,UNH,352.54998779296875,NONE,0,0.0,3761.5005493164062,insufficient-cash snapshot
2025-10-02 13:31:58,NVDA,189.125,NONE,0,100.0,3761.5005493164062,insufficient-cash snapshot
2025-10-02 13:31:58,MSFT,515.7999877929688,NONE,0,100.0,3761.5005493164062,insufficient-cash snapshot
2025-10-02 13:31:58,AAPL,257.4010009765625,NONE,0,100.0,3761.5005493164062,insufficient-cash snapshot
2025-10-02 13:31:58,JPM,306.6300048828125,NONE,0,0.0,3761.5005493164062,insufficient-cash snapshot
2025-10-02 13:31:58,UNH,352.54998779296875,NONE,0,0.0,3761.5005493164062,insufficient-cash snapshot
